Unnamed: 0,City,Place,PlaceID,CityID,ImageUrl,lat,lng,class
120,Munnar,Top Station,195,19,https://images.pexels.com/photos/13691355/pexels-photo-13691355.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,10.1229157,77.2449857,place
121,Munnar,Rajamalai (Eravikulam) National Park,149,19,https://images.pexels.com/photos/13691355/pexels-photo-13691355.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
122,Munnar,Kannan Devan Tea Museum,91,19,https://images.pexels.com/photos/13691355/pexels-photo-13691355.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,10.094225349999999,77.05065354999999,tourism
123,Munnar,Rose Gardens,157,19,https://images.pexels.com/photos/13691355/pexels-photo-13691355.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,41.41006,-79.6719956,place
124,Munnar,Photo Point,141,19,https://images.pexels.com/photos/13691355/pexels-photo-13691355.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,38.183601,15.5508668,amenity
125,Munnar,Kundala Dam Lake,101,19,https://images.pexels.com/photos/13691355/pexels-photo-13691355.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
126,Bhopal,Birla Mandir,22,5,https://images.unsplash.com/photo-1585744945554-5df801d2b680?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1170&q=80,22.5305015,88.36492539257875,amenity
127,Bhopal,Buddhist Monuments at Sanchi,27,5,https://images.unsplash.com/photo-1585744945554-5df801d2b680?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1170&q=80,23.47934155,77.73979412608071,tourism
128,Bhopal,Rock Shelters of Bhimbetka,155,5,https://images.unsplash.com/photo-1585744945554-5df801d2b680?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1170&q=80,22.9384007,77.6133286,tourism
129,Bhopal,Upper Lake,197,5,https://images.unsplash.com/photo-1585744945554-5df801d2b680?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1170&q=80,39.1646129,-122.910551,place
130,Bhopal,Jama Masjid,85,5,https://images.unsplash.com/photo-1585744945554-5df801d2b680?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1170&q=80,28.6506822,77.23296096363757,amenity
131,Bhopal,Van Vihar National Park,198,5,https://images.unsplash.com/photo-1585744945554-5df801d2b680?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1170&q=80,23.22955365,77.36586745904887,tourism
132,Bhopal,Archaeological Museum,8,5,https://images.unsplash.com/photo-1585744945554-5df801d2b680?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1170&q=80,34.7068551,33.0224267,tourism
